seed,violations,score
738,239,9458
739,231,9068
740,240,8751
741,216,9003
742,234,9334
743,249,8937
744,246,9468
745,231,9179
746,248,8482
747,255,9120
748,237,9070
749,234,9199
750,236,8804
751,255,9315
752,234,9065
753,240,9142
754,232,8500
755,258,9168
756,238,9118
757,237,9001
758,237,8918
759,232,9070
760,248,9383
761,228,9142
762,237,9361
763,262,9019
764,257,8549
765,242,8541
766,262,9050
767,236,8540
768,218,9466
769,235,9220
770,230,8682
771,228,8981
772,214,8694
773,236,8936
774,243,9101
775,223,9447
776,229,8818
777,245,8870
778,239,9264
779,253,9415
780,216,9045
781,252,9001
782,230,8928
783,233,9283
784,268,9257
785,231,9137
786,251,9252
787,232,9154
788,234,8831
789,248,9229
790,232,9256
791,247,8790
792,228,8858
793,239,8664
794,237,8922
795,239,9038
796,222,8893
797,273,8697
798,228,9179
799,243,8834
800,238,9542
801,233,9002
802,235,9310
803,230,8726
804,223,9103
805,242,8501
806,245,8946
807,258,9118
808,250,9130
809,256,8952
810,241,9062
811,237,9019
812,217,8516
813,229,8737
814,223,8657
815,230,8536
816,235,8769
817,240,9477
818,232,9116
819,227,9365
820,226,8524
821,248,9038
822,241,9256
823,235,8887
824,251,8683
825,227,9273
826,259,9398
827,245,9030
828,229,9325
829,259,9526
830,229,9130
831,233,9077
832,226,8933
833,274,9479
834,221,8955
835,250,9206
836,244,8965
837,231,8658
838,221,8598
839,253,8901
840,233,8938
841,243,8564
842,206,9081
843,246,8989
844,245,8959
845,236,9362
846,231,8973
847,215,9043
848,244,8689
849,246,8997
850,218,8473
851,226,8936
852,247,9305
853,218,9027
854,224,9578
855,231,8608
856,253,8911
857,202,8725
858,257,8946
859,251,9241
860,243,9246
861,236,8731
862,222,8968
863,225,9086
864,244,8924
865,219,9301
866,250,8667
867,218,8680
868,240,8857
869,225,9063
870,260,9036
871,239,8776
872,228,8936
873,235,8992
874,255,8886
875,228,9249
876,257,8620
877,239,8817
878,220,9121
879,229,9155
880,220,8641
881,239,9105
882,228,8580
883,238,9596
884,255,9080
885,212,9210
886,240,9119
887,232,8903
888,229,8485
889,236,8400
890,257,8965
891,225,9061
892,237,8447
893,236,8756
894,230,9073
895,241,9038
896,231,8903
897,234,9417
898,219,9163
899,273,9316
900,222,8637
901,244,8767
902,244,8863
903,227,9097
904,233,8834
905,247,8728
906,229,8823
907,266,9398
908,237,8622
909,233,9264
910,226,9380
911,250,8596
912,223,9150
913,208,9145
914,249,9012
915,247,9426
916,219,9029
917,241,8881
918,244,8663
919,248,8932
920,203,9029
921,238,9064
922,245,8986
923,247,9345
924,242,9225
925,247,8657
926,230,9230
927,234,9005
928,237,9081
929,240,8842
930,224,8402
931,238,9577
932,227,8870
933,267,9328
934,250,8606
935,246,8873
936,229,8652
937,238,9181
938,229,9075
939,240,9125
940,227,8789
941,228,8854
942,237,8803
943,237,8983
944,231,9446
945,261,8775
946,252,9063
947,235,8657
948,238,8871
949,252,8685
950,257,8443
951,232,9115
952,245,9185
953,240,9254
954,266,8687
955,242,9444
956,241,8897
957,250,9037
958,231,9170
959,222,8843
960,239,8829
961,231,9051
962,264,8647
963,229,9044
964,248,9310
965,225,8912
966,236,8985
967,242,8849
968,221,9195
969,249,9644
970,234,9322
971,211,9092
972,228,8949
973,219,8900
974,224,9070
975,242,8861
976,239,8901
977,252,8567
978,238,8752
979,248,9031
980,230,8811
981,249,9305
982,234,8706
983,237,8926
984,250,9221
985,239,9063
986,260,9169
987,240,8753
988,248,8871
989,233,9064
990,243,8661
991,246,8760
992,243,9412
993,247,8421
994,231,8779
995,238,9069
996,235,9627
997,247,8885
998,241,8908
999,260,9134
1000,238,9025
1001,267,8847
1002,255,8959
1003,230,8409
1004,232,9056
1005,237,8884
1006,236,8663
1007,252,9013
1008,244,9210
1009,251,8894
1010,228,8814
1011,236,8787
1012,215,8907
1013,253,8998
1014,236,9082
1015,217,9224
1016,214,8768
1017,271,8910
1018,224,9269
1019,236,9419
1020,233,9165
1021,219,9023
1022,239,9074
1023,230,8231
1024,257,8659
1025,216,8743
1026,244,8752
1027,228,9833
1028,234,8898
1029,233,9798
1030,230,8710
1031,257,9249
1032,232,9000
1033,225,8737
1034,251,8866
1035,239,8751
1036,235,9221
1037,238,9479
1038,249,8891
1039,230,8900
1040,241,9405
1041,259,9275
1042,223,9017
1043,227,9019
1044,249,9009
1045,240,8943
1046,250,9013
1047,238,8762
1048,241,8848
1049,246,9162
1050,267,9474
1051,247,8802
1052,226,9002
1053,245,8691
1054,263,9220
1055,223,9101
1056,236,8765
1057,222,8745
1058,230,8304
1059,238,9338
1060,231,9031
1061,228,8633
1062,228,8994
1063,244,8788
1064,230,9195
1065,234,9422
1066,241,8649
1067,228,8545
1068,237,9107
1069,220,8951
1070,228,8571
1071,217,8609
1072,238,8799
1073,253,9196
1074,231,8633
1075,268,8891
1076,257,8859
1077,227,8958
1078,213,9445
1079,240,7869
1080,249,9254
1081,247,9373
1082,246,9321
1083,221,8288
1084,252,9204
1085,236,9014
1086,234,9358
1087,250,8974
1088,238,9059
1089,203,8629
1090,220,8746
1091,226,8972
1092,221,8879
1093,236,8921
1094,249,8828
1095,229,9066
1096,241,8532
1097,243,9144
1098,230,8879
1099,274,9026
1100,219,8749
1101,231,9204
1102,251,9522
1103,242,8922
1104,235,8462
1105,237,8873
1106,247,9049
1107,239,8801
1108,237,8908
1109,255,8872
1110,238,8884
1111,231,9187
1112,221,9642
1113,271,8991
1114,240,9133
1115,240,8556
1116,245,9016
1117,233,9391
1118,257,8803
1119,237,9231
1120,254,9376
1121,225,9427
1122,266,9274
1123,240,8960
1124,258,9268
1125,265,8689
1126,252,8372
1127,231,9176
1128,250,8589
1129,223,8958
1130,243,8909
1131,227,8494
1132,243,9097
1133,231,9110
1134,228,8930
1135,237,8882
1136,228,8346
1137,234,9050
1138,223,9021
1139,226,8956
1140,244,8725
1141,257,9424
1142,231,8764
1143,230,9101
1144,221,8915
1145,215,8476
1146,258,8856
1147,239,9626
1148,236,8773
1149,216,9326
1150,230,9045
1151,261,9315
1152,243,8952
1153,245,9178
1154,215,8778
1155,223,8849
1156,241,9081
1157,236,8923
1158,245,8362
1159,242,8880
1160,270,9248
1161,247,8838
1162,245,9234
1163,247,8855
1164,222,9021
1165,234,9025
1166,231,9247
1167,248,8378
1168,247,8792
1169,245,8441
1170,224,8749
1171,231,9084
1172,212,8593
1173,235,8481
1174,253,9086
1175,220,9015
1176,240,8766
1177,232,9010
1178,215,8986
1179,231,8595
1180,213,8945
1181,255,8930
1182,222,9285
1183,235,9018
1184,234,8827
1185,267,9206
1186,222,9414
1187,236,8454
1188,237,9016
1189,234,9548
1190,256,8815
1191,222,8938
1192,255,9323
1193,271,9699
1194,225,9200
1195,240,8358
1196,234,8763
1197,239,9136
1198,222,8986
1199,240,8700
1200,229,8981
1201,251,9413
1202,225,9185
1203,250,8727
1204,243,9560
1205,236,9143
1206,243,8401
1207,245,9241
1208,222,8981
1209,231,8898
1210,261,8744
1211,250,9091
1212,225,9667
1213,247,9551
1214,226,8561
1215,245,8678
1216,235,8782
1217,243,8995
1218,243,8901
1219,264,8636
1220,243,9076
1221,241,9098
1222,246,8798
1223,230,9008
1224,219,8736
1225,212,8671
1226,239,9072
1227,241,8750
1228,219,8806
1229,243,9030
1230,229,8535
1231,239,9286
1232,237,8332
1233,262,8688
1234,233,9113
1235,233,9192
1236,228,8953
1237,221,9214
1238,231,8871
1239,233,8516
1240,249,9138
1241,228,8933
1242,234,9221
1243,234,9036
1244,250,9299
1245,227,9289
1246,239,9154
1247,251,8918
1248,246,8981
1249,219,8766
1250,233,8959
1251,249,9171
1252,236,8889
1253,236,8925
1254,239,8604
1255,234,8523
1256,230,8936
1257,218,9340
1258,239,9223
1259,229,8523
1260,237,8744
1261,248,8483
1262,229,9037
1263,222,8527
1264,247,9056
1265,225,8681
1266,240,8719
1267,214,9594
1268,239,9035
1269,267,8318
1270,239,8930
1271,220,9073
1272,257,9257
1273,234,8692
1274,242,8891
1275,242,9124
1276,242,9372
1277,230,9508
1278,223,8675
1279,240,8756
1280,243,8377
1281,245,8806
1282,234,9437
1283,241,8513
1284,250,9113
1285,237,8519
1286,238,8860
1287,237,9078
1288,246,8675
1289,224,9224
1290,245,8498
1291,226,8454
1292,232,8883
1293,231,8306
1294,221,9092
1295,242,9150
1296,243,8421
1297,243,8775
1298,229,8551
1299,231,8604
1300,253,9198
1301,261,8891
1302,210,9134
1303,228,8806
1304,227,8958
1305,263,8878
1306,235,8778
1307,224,8868
1308,234,8606
1309,224,9275
1310,224,9147
1311,245,8972
1312,252,8712
1313,259,8702
1314,236,8705
1315,236,8396
1316,240,9027
1317,247,9404
1318,215,9408
1319,246,9195
1320,242,9357
1321,232,8489
1322,252,9018
1323,227,8843
1324,224,9388
1325,259,8883
1326,226,8782
1327,226,8869
1328,236,9095
1329,234,9167
1330,239,9315
1331,232,8869
1332,222,8638
1333,249,8716
1334,221,9417
1335,221,9246
1336,246,8883
1337,250,8805
1338,225,9031
1339,245,8884
1340,239,8751
1341,225,8929
1342,251,9377
1343,228,8343
1344,236,8302
1345,229,9196
1346,243,9318
1347,224,8713
1348,246,9116
1349,257,9227
1350,232,9083
1351,264,8932
1352,254,9187
1353,241,9389
1354,215,9423
1355,233,8691
1356,229,9180
1357,261,8801
1358,260,8993
1359,253,8843
1360,238,9314
1361,253,8811
1362,248,9163
1363,242,9095
1364,218,9278
1365,218,9082
1366,257,9308
1367,248,8402
1368,233,8802
1369,245,8769
1370,239,9053
1371,246,8762
1372,260,9267
1373,246,8890
1374,250,9198
1375,235,8763
1376,232,9577
1377,262,8876
1378,231,9071
1379,242,8699
1380,238,9249
1381,249,9511
1382,232,8833
1383,223,9266
1384,227,8448
1385,246,9279
1386,201,8963
1387,237,9271
1388,218,8612
1389,243,8875
1390,247,9096
1391,251,9191
1392,239,9034
1393,232,9143
1394,250,9223
1395,236,9159
1396,247,8878
1397,242,9047
1398,228,9285
1399,238,9140
1400,250,9086
1401,227,8909
1402,236,8550
1403,238,8347
1404,208,8676
1405,238,9331
1406,248,9160
1407,242,8941
1408,257,8480
1409,251,9061
1410,251,8847
1411,233,9117
1412,230,8704
1413,253,9017
1414,247,8703
1415,234,9226
1416,228,8826
1417,240,9294
1418,249,9637
1419,236,9264
1420,255,9001
1421,241,8886
1422,227,8411
1423,257,9028
1424,249,8796
1425,235,8660
1426,240,8790
1427,236,8765
1428,234,8645
1429,223,9308
1430,234,9329
1431,235,8976
1432,266,8910
1433,249,9203
1434,250,8866
1435,224,9253
1436,225,8236
1437,211,8697
1438,235,8998
1439,255,9583
1440,220,8971
1441,224,9401
1442,249,8857
1443,233,8929
1444,258,8730
1445,238,8740
1446,223,9286
1447,237,9083
1448,255,8794
1449,257,8516
1450,267,8905
1451,238,8867
1452,242,8571
1453,226,9300
1454,261,9512
1455,237,9510
1456,229,9560
1457,251,8681
1458,230,8680
1459,263,8460
1460,256,9053
1461,254,9179
1462,249,9340
1463,237,8762
1464,237,8768
1465,216,8611
1466,215,9284
1467,246,9109
1468,247,8994
1469,250,8499
1470,210,9276
1471,252,9250
1472,233,9067
1473,223,9029
1474,216,9049
1475,226,8480
1476,244,8217
1477,211,8921
1478,248,8737
1479,262,8924
1480,222,9118
1481,246,9265
1482,235,9081
1483,234,8918
1484,233,9546
1485,254,8947
1486,253,8663
1487,250,9144
1488,223,9393
1489,240,8810
1490,249,8890
1491,249,8894
1492,253,8855
1493,235,8934
1494,227,9097
1495,219,9202
1496,249,8827
1497,258,9435
1498,211,8791
1499,235,9184
1500,244,8987
1501,257,9241
1502,231,9147
1503,240,8412
1504,238,8981
1505,231,8591
1506,257,8988
1507,228,8640
1508,240,9010
1509,216,9293
1510,240,9268
1511,229,9280
1512,238,8415
1513,235,8965
1514,233,8779
1515,237,9470
1516,238,8886
1517,232,9130
1518,219,9414
1519,244,8863
1520,234,8701
1521,220,9261
1522,242,8548
1523,260,9072
1524,224,9050
1525,252,8986
1526,243,9339
1527,241,9312
1528,235,9160
1529,240,8880
1530,222,8988
1531,244,8694
1532,232,8878
1533,239,9349
1534,226,9025
1535,263,9132
1536,241,8854
1537,256,9078
1538,214,8881
1539,233,8743
1540,222,9124
1541,222,8827
1542,228,8940
1543,234,8902
1544,244,8547
1545,229,8887
1546,240,8398
1547,244,8794
1548,242,8763
1549,223,8970
1550,238,9080
1551,235,8642
1552,245,8331
1553,261,9177
1554,219,8839
1555,213,8834
1556,275,9141
1557,230,9223
1558,233,9247
1559,248,8816
1560,248,8706
1561,235,9018
1562,240,8962
1563,252,9237
1564,253,9477
1565,248,8836
1566,212,9195
1567,218,9324
1568,232,9293
1569,221,8803
1570,242,9555
1571,239,9141
1572,238,9236
1573,243,8879
1574,221,8506
1575,234,9067
1576,235,8696
1577,223,8671
1578,243,9199
1579,245,8801
1580,235,9019
1581,251,9168
1582,211,8882
1583,244,9209
1584,245,9344
1585,233,8830
1586,228,8570
1587,215,9138
1588,220,8489
1589,230,8895
1590,239,9081
1591,221,8820
1592,234,8372
1593,237,8754
1594,241,8531
1595,244,9040
1596,243,8918
1597,260,8521
1598,249,8702
